Year,Month,Group,State,Age Group,COVID-19 Deaths
2022,9,By Month,Alaska,65-74,0
2022,9,By Month,Alaska,75-84,0
2022,9,By Month,Alaska,85+,0
2022,9,By Month,Alaska,Not stated,0
2022,10,By Month,Alaska,0-24,0
2022,10,By Month,Alaska,25-34,0
2022,10,By Month,Alaska,35-44,0
2022,10,By Month,Alaska,45-54,0
2022,10,By Month,Alaska,55-64,0
2022,10,By Month,Alaska,65-74,0
2022,10,By Month,Alaska,75-84,0
2022,10,By Month,Alaska,85+,0
2022,10,By Month,Alaska,Not stated,0
2022,11,By Month,Alaska,0-24,0
2022,11,By Month,Alaska,25-34,0
2022,11,By Month,Alaska,35-44,0
2022,11,By Month,Alaska,45-54,0
2022,11,By Month,Alaska,55-64,0
2022,11,By Month,Alaska,65-74,0
2022,11,By Month,Alaska,75-84,0
2022,11,By Month,Alaska,85+,0
2022,11,By Month,Alaska,Not stated,0
2022,12,By Month,Alaska,0-24,0
2022,12,By Month,Alaska,25-34,0
2022,12,By Month,Alaska,35-44,0
2022,12,By Month,Alaska,45-54,0
2022,12,By Month,Alaska,55-64,0
2022,12,By Month,Alaska,65-74,0
2022,12,By Month,Alaska,75-84,0
2022,12,By Month,Alaska,85+,0
2022,12,By Month,Alaska,Not stated,0
2023,1,By Month,Alaska,0-24,0
2023,1,By Month,Alaska,25-34,0
2023,1,By Month,Alaska,35-44,0
2023,1,By Month,Alaska,45-54,0
2023,1,By Month,Alaska,55-64,0
2023,1,By Month,Alaska,65-74,0
2023,1,By Month,Alaska,75-84,0
2023,1,By Month,Alaska,85+,0
2023,1,By Month,Alaska,Not stated,0
2023,2,By Month,Alaska,0-24,0
2023,2,By Month,Alaska,25-34,0
2023,2,By Month,Alaska,35-44,0
2023,2,By Month,Alaska,45-54,0
2023,2,By Month,Alaska,55-64,0
2023,2,By Month,Alaska,65-74,0
2023,2,By Month,Alaska,75-84,0
2023,2,By Month,Alaska,85+,0
2023,2,By Month,Alaska,Not stated,0
2023,3,By Month,Alaska,0-24,0
2023,3,By Month,Alaska,25-34,0
2023,3,By Month,Alaska,35-44,0
2023,3,By Month,Alaska,45-54,0
2023,3,By Month,Alaska,55-64,0
2023,3,By Month,Alaska,65-74,0
2023,3,By Month,Alaska,75-84,0
2023,3,By Month,Alaska,85+,0
2023,3,By Month,Alaska,Not stated,0
2023,4,By Month,Alaska,0-24,0
2023,4,By Month,Alaska,25-34,0
2023,4,By Month,Alaska,35-44,0
2023,4,By Month,Alaska,45-54,0
2023,4,By Month,Alaska,55-64,0
2023,4,By Month,Alaska,65-74,0
2023,4,By Month,Alaska,75-84,0
2023,4,By Month,Alaska,85+,0
2023,4,By Month,Alaska,Not stated,0
2023,5,By Month,Alaska,0-24,0
2023,5,By Month,Alaska,25-34,0
2023,5,By Month,Alaska,35-44,0
2023,5,By Month,Alaska,45-54,0
2023,5,By Month,Alaska,55-64,0
2023,5,By Month,Alaska,65-74,0
2023,5,By Month,Alaska,75-84,0
2023,5,By Month,Alaska,85+,0
2023,5,By Month,Alaska,Not stated,0
2023,6,By Month,Alaska,0-24,0
2023,6,By Month,Alaska,25-34,0
2023,6,By Month,Alaska,35-44,0
2023,6,By Month,Alaska,45-54,0
2023,6,By Month,Alaska,55-64,0
2023,6,By Month,Alaska,65-74,0
2023,6,By Month,Alaska,75-84,0
2023,6,By Month,Alaska,85+,0
2023,6,By Month,Alaska,Not stated,0
2023,7,By Month,Alaska,0-24,0
2023,7,By Month,Alaska,25-34,0
2023,7,By Month,Alaska,35-44,0
2023,7,By Month,Alaska,45-54,0
2023,7,By Month,Alaska,55-64,0
2023,7,By Month,Alaska,65-74,0
2023,7,By Month,Alaska,75-84,0
2023,7,By Month,Alaska,85+,0
2023,7,By Month,Alaska,Not stated,0
2023,8,By Month,Alaska,0-24,0
2023,8,By Month,Alaska,25-34,0
2023,8,By Month,Alaska,35-44,0
2023,8,By Month,Alaska,45-54,0
2023,8,By Month,Alaska,55-64,0
2023,8,By Month,Alaska,65-74,0
2023,8,By Month,Alaska,75-84,0
2023,8,By Month,Alaska,85+,0
2023,8,By Month,Alaska,Not stated,0
2023,9,By Month,Alaska,0-24,0
2023,9,By Month,Alaska,25-34,0
2023,9,By Month,Alaska,35-44,0
2023,9,By Month,Alaska,45-54,0
2023,9,By Month,Alaska,55-64,0
2023,9,By Month,Alaska,65-74,0
2023,9,By Month,Alaska,75-84,0
2023,9,By Month,Alaska,85+,0
2023,9,By Month,Alaska,Not stated,0
2020,1,By Month,Arizona,0-24,0
2020,1,By Month,Arizona,25-34,0
2020,1,By Month,Arizona,35-44,0
2020,1,By Month,Arizona,45-54,0
2020,1,By Month,Arizona,55-64,0
2020,1,By Month,Arizona,65-74,0
2020,1,By Month,Arizona,75-84,0
2020,1,By Month,Arizona,85+,0
2020,1,By Month,Arizona,Not stated,0
2020,2,By Month,Arizona,0-24,0
2020,2,By Month,Arizona,25-34,0
2020,2,By Month,Arizona,35-44,0
2020,2,By Month,Arizona,45-54,0
2020,2,By Month,Arizona,55-64,0
2020,2,By Month,Arizona,65-74,0
2020,2,By Month,Arizona,75-84,0
2020,2,By Month,Arizona,85+,0
2020,2,By Month,Arizona,Not stated,0
2020,3,By Month,Arizona,0-24,0
2020,3,By Month,Arizona,25-34,0
2020,3,By Month,Arizona,35-44,0
2020,3,By Month,Arizona,45-54,11
2020,3,By Month,Arizona,55-64,10
2020,3,By Month,Arizona,65-74,14
2020,3,By Month,Arizona,75-84,17
2020,3,By Month,Arizona,85+,0
2020,3,By Month,Arizona,Not stated,0
2020,4,By Month,Arizona,0-24,0
2020,4,By Month,Arizona,25-34,0
2020,4,By Month,Arizona,35-44,0
2020,4,By Month,Arizona,45-54,16
2020,4,By Month,Arizona,55-64,45
2020,4,By Month,Arizona,65-74,76
2020,4,By Month,Arizona,75-84,114
2020,4,By Month,Arizona,85+,139
2020,4,By Month,Arizona,Not stated,0
2020,5,By Month,Arizona,0-24,0
2020,5,By Month,Arizona,25-34,0
2020,5,By Month,Arizona,35-44,15
2020,5,By Month,Arizona,45-54,36
2020,5,By Month,Arizona,55-64,64
2020,5,By Month,Arizona,65-74,90
2020,5,By Month,Arizona,75-84,131
2020,5,By Month,Arizona,85+,157
2020,5,By Month,Arizona,Not stated,0
2020,6,By Month,Arizona,0-24,0
2020,6,By Month,Arizona,25-34,17
2020,6,By Month,Arizona,35-44,36
2020,6,By Month,Arizona,45-54,69
2020,6,By Month,Arizona,55-64,150
2020,6,By Month,Arizona,65-74,183
2020,6,By Month,Arizona,75-84,237
2020,6,By Month,Arizona,85+,202
2020,6,By Month,Arizona,Not stated,0
2020,7,By Month,Arizona,0-24,10
2020,7,By Month,Arizona,25-34,37
2020,7,By Month,Arizona,35-44,80
2020,7,By Month,Arizona,45-54,150
2020,7,By Month,Arizona,55-64,337
2020,7,By Month,Arizona,65-74,505
2020,7,By Month,Arizona,75-84,545
2020,7,By Month,Arizona,85+,438
2020,7,By Month,Arizona,Not stated,0
2020,8,By Month,Arizona,0-24,0
2020,8,By Month,Arizona,25-34,17
2020,8,By Month,Arizona,35-44,30
2020,8,By Month,Arizona,45-54,73
2020,8,By Month,Arizona,55-64,166
2020,8,By Month,Arizona,65-74,244
2020,8,By Month,Arizona,75-84,235
2020,8,By Month,Arizona,85+,173
2020,8,By Month,Arizona,Not stated,0
2020,9,By Month,Arizona,0-24,0
2020,9,By Month,Arizona,25-34,0
2020,9,By Month,Arizona,35-44,11
2020,9,By Month,Arizona,45-54,22
2020,9,By Month,Arizona,55-64,47
2020,9,By Month,Arizona,65-74,65
2020,9,By Month,Arizona,75-84,71
2020,9,By Month,Arizona,85+,50
2020,9,By Month,Arizona,Not stated,0
2020,10,By Month,Arizona,0-24,0
2020,10,By Month,Arizona,25-34,0
2020,10,By Month,Arizona,35-44,0
2020,10,By Month,Arizona,45-54,17
2020,10,By Month,Arizona,55-64,35
2020,10,By Month,Arizona,65-74,74
2020,10,By Month,Arizona,75-84,67
2020,10,By Month,Arizona,85+,57
2020,10,By Month,Arizona,Not stated,0
2020,11,By Month,Arizona,0-24,0
2020,11,By Month,Arizona,25-34,0
2020,11,By Month,Arizona,35-44,28
2020,11,By Month,Arizona,45-54,38
2020,11,By Month,Arizona,55-64,126
2020,11,By Month,Arizona,65-74,193
2020,11,By Month,Arizona,75-84,256
2020,11,By Month,Arizona,85+,205
2020,11,By Month,Arizona,Not stated,0
2020,12,By Month,Arizona,0-24,0
2020,12,By Month,Arizona,25-34,22
2020,12,By Month,Arizona,35-44,62
2020,12,By Month,Arizona,45-54,161
2020,12,By Month,Arizona,55-64,374
2020,12,By Month,Arizona,65-74,699
2020,12,By Month,Arizona,75-84,907
2020,12,By Month,Arizona,85+,783
2020,12,By Month,Arizona,Not stated,0
2021,1,By Month,Arizona,0-24,0
2021,1,By Month,Arizona,25-34,43
2021,1,By Month,Arizona,35-44,78
2021,1,By Month,Arizona,45-54,263
2021,1,By Month,Arizona,55-64,572
2021,1,By Month,Arizona,65-74,947
2021,1,By Month,Arizona,75-84,1250
2021,1,By Month,Arizona,85+,871
2021,1,By Month,Arizona,Not stated,0
2021,2,By Month,Arizona,0-24,0
2021,2,By Month,Arizona,25-34,10
2021,2,By Month,Arizona,35-44,35
2021,2,By Month,Arizona,45-54,91
2021,2,By Month,Arizona,55-64,256
2021,2,By Month,Arizona,65-74,470
2021,2,By Month,Arizona,75-84,483
2021,2,By Month,Arizona,85+,315
2021,2,By Month,Arizona,Not stated,0
2021,3,By Month,Arizona,0-24,0
2021,3,By Month,Arizona,25-34,0
2021,3,By Month,Arizona,35-44,13
2021,3,By Month,Arizona,45-54,30
2021,3,By Month,Arizona,55-64,77
2021,3,By Month,Arizona,65-74,136
2021,3,By Month,Arizona,75-84,133
2021,3,By Month,Arizona,85+,120
2021,3,By Month,Arizona,Not stated,0
2021,4,By Month,Arizona,0-24,0
2021,4,By Month,Arizona,25-34,0
2021,4,By Month,Arizona,35-44,0
2021,4,By Month,Arizona,45-54,24
2021,4,By Month,Arizona,55-64,40
2021,4,By Month,Arizona,65-74,67
2021,4,By Month,Arizona,75-84,52
2021,4,By Month,Arizona,85+,35
2021,4,By Month,Arizona,Not stated,0
2021,5,By Month,Arizona,0-24,0
2021,5,By Month,Arizona,25-34,0
2021,5,By Month,Arizona,35-44,0
2021,5,By Month,Arizona,45-54,28
2021,5,By Month,Arizona,55-64,44
2021,5,By Month,Arizona,65-74,63
2021,5,By Month,Arizona,75-84,58
2021,5,By Month,Arizona,85+,31
2021,5,By Month,Arizona,Not stated,0
2021,6,By Month,Arizona,0-24,0
2021,6,By Month,Arizona,25-34,0
2021,6,By Month,Arizona,35-44,11
2021,6,By Month,Arizona,45-54,21
2021,6,By Month,Arizona,55-64,26
2021,6,By Month,Arizona,65-74,51
2021,6,By Month,Arizona,75-84,45
2021,6,By Month,Arizona,85+,23
2021,6,By Month,Arizona,Not stated,0
2021,7,By Month,Arizona,0-24,0
2021,7,By Month,Arizona,25-34,13
2021,7,By Month,Arizona,35-44,13
2021,7,By Month,Arizona,45-54,31
2021,7,By Month,Arizona,55-64,67
2021,7,By Month,Arizona,65-74,65
2021,7,By Month,Arizona,75-84,56
2021,7,By Month,Arizona,85+,43
2021,7,By Month,Arizona,Not stated,0
2021,8,By Month,Arizona,0-24,11
2021,8,By Month,Arizona,25-34,34
2021,8,By Month,Arizona,35-44,63
2021,8,By Month,Arizona,45-54,116
2021,8,By Month,Arizona,55-64,161
2021,8,By Month,Arizona,65-74,187
2021,8,By Month,Arizona,75-84,143
2021,8,By Month,Arizona,85+,76
2021,8,By Month,Arizona,Not stated,0
2021,9,By Month,Arizona,0-24,10
2021,9,By Month,Arizona,25-34,35
2021,9,By Month,Arizona,35-44,97
2021,9,By Month,Arizona,45-54,168
2021,9,By Month,Arizona,55-64,236
2021,9,By Month,Arizona,65-74,301
2021,9,By Month,Arizona,75-84,226
2021,9,By Month,Arizona,85+,121
2021,9,By Month,Arizona,Not stated,0
2021,10,By Month,Arizona,0-24,0
2021,10,By Month,Arizona,25-34,30
2021,10,By Month,Arizona,35-44,67
2021,10,By Month,Arizona,45-54,142
2021,10,By Month,Arizona,55-64,234
2021,10,By Month,Arizona,65-74,280
2021,10,By Month,Arizona,75-84,229
2021,10,By Month,Arizona,85+,136
2021,10,By Month,Arizona,Not stated,0
2021,11,By Month,Arizona,0-24,10
2021,11,By Month,Arizona,25-34,36
2021,11,By Month,Arizona,35-44,79
2021,11,By Month,Arizona,45-54,167
2021,11,By Month,Arizona,55-64,270
2021,11,By Month,Arizona,65-74,432
2021,11,By Month,Arizona,75-84,381
2021,11,By Month,Arizona,85+,240
2021,11,By Month,Arizona,Not stated,0
2021,12,By Month,Arizona,0-24,12
2021,12,By Month,Arizona,25-34,53
2021,12,By Month,Arizona,35-44,96
2021,12,By Month,Arizona,45-54,206
2021,12,By Month,Arizona,55-64,421
2021,12,By Month,Arizona,65-74,558
2021,12,By Month,Arizona,75-84,537
2021,12,By Month,Arizona,85+,288
2021,12,By Month,Arizona,Not stated,0
2022,1,By Month,Arizona,0-24,13
2022,1,By Month,Arizona,25-34,41
2022,1,By Month,Arizona,35-44,71
2022,1,By Month,Arizona,45-54,158
2022,1,By Month,Arizona,55-64,319
2022,1,By Month,Arizona,65-74,535
2022,1,By Month,Arizona,75-84,579
2022,1,By Month,Arizona,85+,365
2022,1,By Month,Arizona,Not stated,0
2022,2,By Month,Arizona,0-24,0
2022,2,By Month,Arizona,25-34,14
2022,2,By Month,Arizona,35-44,28
2022,2,By Month,Arizona,45-54,71
2022,2,By Month,Arizona,55-64,180
2022,2,By Month,Arizona,65-74,352
2022,2,By Month,Arizona,75-84,418
2022,2,By Month,Arizona,85+,284
2022,2,By Month,Arizona,Not stated,0
2022,3,By Month,Arizona,0-24,0
2022,3,By Month,Arizona,25-34,0
2022,3,By Month,Arizona,35-44,12
2022,3,By Month,Arizona,45-54,14
2022,3,By Month,Arizona,55-64,58
2022,3,By Month,Arizona,65-74,116
2022,3,By Month,Arizona,75-84,146
2022,3,By Month,Arizona,85+,99
2022,3,By Month,Arizona,Not stated,0
2022,4,By Month,Arizona,0-24,0
2022,4,By Month,Arizona,25-34,0
2022,4,By Month,Arizona,35-44,0
2022,4,By Month,Arizona,45-54,0
2022,4,By Month,Arizona,55-64,10
2022,4,By Month,Arizona,65-74,29
2022,4,By Month,Arizona,75-84,41
2022,4,By Month,Arizona,85+,33
2022,4,By Month,Arizona,Not stated,0
2022,5,By Month,Arizona,0-24,0
2022,5,By Month,Arizona,25-34,0
2022,5,By Month,Arizona,35-44,0
2022,5,By Month,Arizona,45-54,0
2022,5,By Month,Arizona,55-64,16
2022,5,By Month,Arizona,65-74,33
2022,5,By Month,Arizona,75-84,30
2022,5,By Month,Arizona,85+,38
2022,5,By Month,Arizona,Not stated,0
2022,6,By Month,Arizona,0-24,0
2022,6,By Month,Arizona,25-34,0
2022,6,By Month,Arizona,35-44,0
2022,6,By Month,Arizona,45-54,12
2022,6,By Month,Arizona,55-64,12
2022,6,By Month,Arizona,65-74,40
2022,6,By Month,Arizona,75-84,57
2022,6,By Month,Arizona,85+,93
2022,6,By Month,Arizona,Not stated,0
2022,7,By Month,Arizona,0-24,0
2022,7,By Month,Arizona,25-34,0
2022,7,By Month,Arizona,35-44,10
2022,7,By Month,Arizona,45-54,11
2022,7,By Month,Arizona,55-64,33
2022,7,By Month,Arizona,65-74,53
2022,7,By Month,Arizona,75-84,81
2022,7,By Month,Arizona,85+,75
2022,7,By Month,Arizona,Not stated,0
2022,8,By Month,Arizona,0-24,0
2022,8,By Month,Arizona,25-34,0
2022,8,By Month,Arizona,35-44,0
2022,8,By Month,Arizona,45-54,0
2022,8,By Month,Arizona,55-64,17
2022,8,By Month,Arizona,65-74,41
2022,8,By Month,Arizona,75-84,56
2022,8,By Month,Arizona,85+,65
2022,8,By Month,Arizona,Not stated,0
2022,9,By Month,Arizona,0-24,0
2022,9,By Month,Arizona,25-34,0
2022,9,By Month,Arizona,35-44,0
2022,9,By Month,Arizona,45-54,0
2022,9,By Month,Arizona,55-64,14
2022,9,By Month,Arizona,65-74,31
2022,9,By Month,Arizona,75-84,47
2022,9,By Month,Arizona,85+,53
2022,9,By Month,Arizona,Not stated,0
2022,10,By Month,Arizona,0-24,0
2022,10,By Month,Arizona,25-34,0
2022,10,By Month,Arizona,35-44,0
2022,10,By Month,Arizona,45-54,0
2022,10,By Month,Arizona,55-64,15
2022,10,By Month,Arizona,65-74,25
2022,10,By Month,Arizona,75-84,28
2022,10,By Month,Arizona,85+,47
2022,10,By Month,Arizona,Not stated,0
2022,11,By Month,Arizona,0-24,0
2022,11,By Month,Arizona,25-34,0
2022,11,By Month,Arizona,35-44,0
2022,11,By Month,Arizona,45-54,10
2022,11,By Month,Arizona,55-64,23
2022,11,By Month,Arizona,65-74,58
2022,11,By Month,Arizona,75-84,86
2022,11,By Month,Arizona,85+,105
2022,11,By Month,Arizona,Not stated,0
2022,12,By Month,Arizona,0-24,0
2022,12,By Month,Arizona,25-34,0
2022,12,By Month,Arizona,35-44,0
2022,12,By Month,Arizona,45-54,11
2022,12,By Month,Arizona,55-64,45
2022,12,By Month,Arizona,65-74,96
2022,12,By Month,Arizona,75-84,154
2022,12,By Month,Arizona,85+,194
2022,12,By Month,Arizona,Not stated,0
2023,1,By Month,Arizona,0-24,0
2023,1,By Month,Arizona,25-34,0
2023,1,By Month,Arizona,35-44,0
2023,1,By Month,Arizona,45-54,0
2023,1,By Month,Arizona,55-64,18
2023,1,By Month,Arizona,65-74,60
2023,1,By Month,Arizona,75-84,69
2023,1,By Month,Arizona,85+,91
2023,1,By Month,Arizona,Not stated,0
2023,2,By Month,Arizona,0-24,0
2023,2,By Month,Arizona,25-34,0
2023,2,By Month,Arizona,35-44,0
2023,2,By Month,Arizona,45-54,0
2023,2,By Month,Arizona,55-64,0
2023,2,By Month,Arizona,65-74,24
2023,2,By Month,Arizona,75-84,46
2023,2,By Month,Arizona,85+,47
2023,2,By Month,Arizona,Not stated,0
2023,3,By Month,Arizona,0-24,0
2023,3,By Month,Arizona,25-34,0
2023,3,By Month,Arizona,35-44,0
2023,3,By Month,Arizona,45-54,0
2023,3,By Month,Arizona,55-64,10
2023,3,By Month,Arizona,65-74,36
2023,3,By Month,Arizona,75-84,46
2023,3,By Month,Arizona,85+,58
2023,3,By Month,Arizona,Not stated,0
2023,4,By Month,Arizona,0-24,0
2023,4,By Month,Arizona,25-34,0
2023,4,By Month,Arizona,35-44,0
2023,4,By Month,Arizona,45-54,0
2023,4,By Month,Arizona,55-64,10
2023,4,By Month,Arizona,65-74,24
2023,4,By Month,Arizona,75-84,41
2023,4,By Month,Arizona,85+,47
2023,4,By Month,Arizona,Not stated,0
2023,5,By Month,Arizona,0-24,0
2023,5,By Month,Arizona,25-34,0
2023,5,By Month,Arizona,35-44,0
2023,5,By Month,Arizona,45-54,0
2023,5,By Month,Arizona,55-64,18
2023,5,By Month,Arizona,65-74,19
2023,5,By Month,Arizona,75-84,37
2023,5,By Month,Arizona,85+,43
2023,5,By Month,Arizona,Not stated,0
2023,6,By Month,Arizona,0-24,0
2023,6,By Month,Arizona,25-34,0
2023,6,By Month,Arizona,35-44,0
2023,6,By Month,Arizona,45-54,0
2023,6,By Month,Arizona,55-64,0
2023,6,By Month,Arizona,65-74,0
2023,6,By Month,Arizona,75-84,26
2023,6,By Month,Arizona,85+,24
2023,6,By Month,Arizona,Not stated,0
2023,7,By Month,Arizona,0-24,0
2023,7,By Month,Arizona,25-34,0
2023,7,By Month,Arizona,35-44,0
2023,7,By Month,Arizona,45-54,0
2023,7,By Month,Arizona,55-64,0
2023,7,By Month,Arizona,65-74,0
2023,7,By Month,Arizona,75-84,34
2023,7,By Month,Arizona,85+,28
2023,7,By Month,Arizona,Not stated,0
2023,8,By Month,Arizona,0-24,0
2023,8,By Month,Arizona,25-34,0
2023,8,By Month,Arizona,35-44,0
2023,8,By Month,Arizona,45-54,0
2023,8,By Month,Arizona,55-64,0
2023,8,By Month,Arizona,65-74,0
2023,8,By Month,Arizona,75-84,19
2023,8,By Month,Arizona,85+,22
2023,8,By Month,Arizona,Not stated,0
2023,9,By Month,Arizona,0-24,0
2023,9,By Month,Arizona,25-34,0
2023,9,By Month,Arizona,35-44,0
2023,9,By Month,Arizona,45-54,0
2023,9,By Month,Arizona,55-64,0
2023,9,By Month,Arizona,65-74,0
2023,9,By Month,Arizona,75-84,11
2023,9,By Month,Arizona,85+,13
2023,9,By Month,Arizona,Not stated,0
2020,1,By Month,Arkansas,0-24,0
2020,1,By Month,Arkansas,25-34,0
2020,1,By Month,Arkansas,35-44,0
2020,1,By Month,Arkansas,45-54,0
2020,1,By Month,Arkansas,55-64,0
2020,1,By Month,Arkansas,65-74,0
2020,1,By Month,Arkansas,75-84,0
2020,1,By Month,Arkansas,85+,0
2020,1,By Month,Arkansas,Not stated,0
2020,2,By Month,Arkansas,0-24,0
2020,2,By Month,Arkansas,25-34,0
2020,2,By Month,Arkansas,35-44,0
2020,2,By Month,Arkansas,45-54,0
2020,2,By Month,Arkansas,55-64,0
2020,2,By Month,Arkansas,65-74,0
2020,2,By Month,Arkansas,75-84,0
2020,2,By Month,Arkansas,85+,0
2020,2,By Month,Arkansas,Not stated,0
2020,3,By Month,Arkansas,0-24,0
2020,3,By Month,Arkansas,25-34,0
2020,3,By Month,Arkansas,35-44,0
2020,3,By Month,Arkansas,45-54,0
2020,3,By Month,Arkansas,55-64,0
2020,3,By Month,Arkansas,65-74,0
2020,3,By Month,Arkansas,75-84,0
2020,3,By Month,Arkansas,85+,0
2020,3,By Month,Arkansas,Not stated,0
2020,4,By Month,Arkansas,0-24,0
2020,4,By Month,Arkansas,25-34,0
2020,4,By Month,Arkansas,35-44,0
2020,4,By Month,Arkansas,45-54,0
2020,4,By Month,Arkansas,55-64,10
2020,4,By Month,Arkansas,65-74,0
2020,4,By Month,Arkansas,75-84,17
2020,4,By Month,Arkansas,85+,21
2020,4,By Month,Arkansas,Not stated,0
2020,5,By Month,Arkansas,0-24,0
2020,5,By Month,Arkansas,25-34,0
2020,5,By Month,Arkansas,35-44,0
2020,5,By Month,Arkansas,45-54,0
2020,5,By Month,Arkansas,55-64,0
2020,5,By Month,Arkansas,65-74,19
2020,5,By Month,Arkansas,75-84,22
2020,5,By Month,Arkansas,85+,20
2020,5,By Month,Arkansas,Not stated,0
2020,6,By Month,Arkansas,0-24,0
2020,6,By Month,Arkansas,25-34,0
2020,6,By Month,Arkansas,35-44,0
2020,6,By Month,Arkansas,45-54,15
2020,6,By Month,Arkansas,55-64,27
2020,6,By Month,Arkansas,65-74,23
2020,6,By Month,Arkansas,75-84,37
2020,6,By Month,Arkansas,85+,52
2020,6,By Month,Arkansas,Not stated,0
2020,7,By Month,Arkansas,0-24,0
2020,7,By Month,Arkansas,25-34,0
2020,7,By Month,Arkansas,35-44,0
2020,7,By Month,Arkansas,45-54,17
2020,7,By Month,Arkansas,55-64,49
2020,7,By Month,Arkansas,65-74,62
2020,7,By Month,Arkansas,75-84,71
2020,7,By Month,Arkansas,85+,68
2020,7,By Month,Arkansas,Not stated,0
2020,8,By Month,Arkansas,0-24,0
2020,8,By Month,Arkansas,25-34,0
2020,8,By Month,Arkansas,35-44,0
2020,8,By Month,Arkansas,45-54,22
2020,8,By Month,Arkansas,55-64,55
2020,8,By Month,Arkansas,65-74,93
2020,8,By Month,Arkansas,75-84,115
2020,8,By Month,Arkansas,85+,113
2020,8,By Month,Arkansas,Not stated,0
2020,9,By Month,Arkansas,0-24,0
2020,9,By Month,Arkansas,25-34,0
2020,9,By Month,Arkansas,35-44,10
2020,9,By Month,Arkansas,45-54,16
2020,9,By Month,Arkansas,55-64,43
2020,9,By Month,Arkansas,65-74,73
2020,9,By Month,Arkansas,75-84,127
2020,9,By Month,Arkansas,85+,152
2020,9,By Month,Arkansas,Not stated,0
2020,10,By Month,Arkansas,0-24,0
2020,10,By Month,Arkansas,25-34,0
2020,10,By Month,Arkansas,35-44,0
2020,10,By Month,Arkansas,45-54,24
2020,10,By Month,Arkansas,55-64,65
2020,10,By Month,Arkansas,65-74,131
2020,10,By Month,Arkansas,75-84,185
2020,10,By Month,Arkansas,85+,213
2020,10,By Month,Arkansas,Not stated,0
2020,11,By Month,Arkansas,0-24,0
2020,11,By Month,Arkansas,25-34,0
2020,11,By Month,Arkansas,35-44,0
2020,11,By Month,Arkansas,45-54,19
2020,11,By Month,Arkansas,55-64,77
2020,11,By Month,Arkansas,65-74,172
2020,11,By Month,Arkansas,75-84,274
2020,11,By Month,Arkansas,85+,294
2020,11,By Month,Arkansas,Not stated,0
2020,12,By Month,Arkansas,0-24,0
2020,12,By Month,Arkansas,25-34,0
2020,12,By Month,Arkansas,35-44,12
2020,12,By Month,Arkansas,45-54,47
2020,12,By Month,Arkansas,55-64,121
2020,12,By Month,Arkansas,65-74,249
2020,12,By Month,Arkansas,75-84,339
2020,12,By Month,Arkansas,85+,354
2020,12,By Month,Arkansas,Not stated,0
2021,1,By Month,Arkansas,0-24,0
2021,1,By Month,Arkansas,25-34,0
2021,1,By Month,Arkansas,35-44,13
2021,1,By Month,Arkansas,45-54,51
2021,1,By Month,Arkansas,55-64,151
2021,1,By Month,Arkansas,65-74,305
2021,1,By Month,Arkansas,75-84,356
2021,1,By Month,Arkansas,85+,308
2021,1,By Month,Arkansas,Not stated,0
2021,2,By Month,Arkansas,0-24,0
2021,2,By Month,Arkansas,25-34,0
2021,2,By Month,Arkansas,35-44,10
2021,2,By Month,Arkansas,45-54,29
2021,2,By Month,Arkansas,55-64,57
2021,2,By Month,Arkansas,65-74,127
2021,2,By Month,Arkansas,75-84,150
2021,2,By Month,Arkansas,85+,101
2021,2,By Month,Arkansas,Not stated,0
2021,3,By Month,Arkansas,0-24,0
2021,3,By Month,Arkansas,25-34,0
2021,3,By Month,Arkansas,35-44,0
2021,3,By Month,Arkansas,45-54,13
2021,3,By Month,Arkansas,55-64,39
2021,3,By Month,Arkansas,65-74,60
2021,3,By Month,Arkansas,75-84,46
2021,3,By Month,Arkansas,85+,38
2021,3,By Month,Arkansas,Not stated,0
2021,4,By Month,Arkansas,0-24,0
2021,4,By Month,Arkansas,25-34,0
2021,4,By Month,Arkansas,35-44,0
2021,4,By Month,Arkansas,45-54,0
2021,4,By Month,Arkansas,55-64,13
2021,4,By Month,Arkansas,65-74,23
2021,4,By Month,Arkansas,75-84,22
2021,4,By Month,Arkansas,85+,14
2021,4,By Month,Arkansas,Not stated,0
2021,5,By Month,Arkansas,0-24,0
2021,5,By Month,Arkansas,25-34,0
2021,5,By Month,Arkansas,35-44,0
2021,5,By Month,Arkansas,45-54,0
2021,5,By Month,Arkansas,55-64,22
2021,5,By Month,Arkansas,65-74,23
2021,5,By Month,Arkansas,75-84,24
2021,5,By Month,Arkansas,85+,12
2021,5,By Month,Arkansas,Not stated,0
2021,6,By Month,Arkansas,0-24,0
2021,6,By Month,Arkansas,25-34,0
2021,6,By Month,Arkansas,35-44,12
2021,6,By Month,Arkansas,45-54,12
2021,6,By Month,Arkansas,55-64,28
